"","code","state","period","lforce","unemployed","urate","openings","jobrate","pop","stindex","C1","C2","C3","C4","C5","C6","C7","H1","f_lfp","educrate","lhshr","avgage","o_lfp","covid"
"127",6,"Colorado","20-Jul",3083369,230437,7.5,121000,0.040686875,5784308,"52.78","2","2","1","4","1","1","1","2","0.5875","0.418018018018018","0.0902021772939347","39","0.833333333333333","39351"
"128",6,"Colorado","20-Aug",3125930,219516,7,112000,0.037105579,5784308,"48.2961290322581","2","2","1","4","1","1","0.193548387096774","2","0.623946037099494","0.450643776824034","0.0694645441389291","38","0.797413793103448","54035"
"129",6,"Colorado","20-Sep",3152249,213829,6.8,107000,0.035134727,5784308,"44.5053333333333","2","2","1","4","1","1","0","2","0.632352941176471","0.428815004262575","0.0827489481065919","37","0.804347826086957","63674"
"130",6,"Colorado","20-Oct",3161607,207486,6.6,112000,0.036528239,5784308,"42.2196774193548","2","2","1","4","1","1","0","2","0.633387888707038","0.436820083682008","0.0827679782903663","36","0.808888888888889","85746"
"131",6,"Colorado","20-Nov",3173505,212590,6.7,93000,0.030452714,5784308,"43.52","2","2","1","4","1","1","0","2","0.628774422735346","0.447774750227066","0.105497771173848","37","0.815533980582524","173802.5"
"132",6,"Colorado","20-Dec",3172790,219804,6.9,105000,0.034336325,5784308,"43.52","2","2","1","4","1","1","0","2","0.636206896551724","0.395815170008718","0.097667638483965","38","0.805555555555556","312625"
"133",6,"Colorado","21-Jan",3171425,219461,6.9,137000,0.04435144,5812069,"45.0877419354839","2","1.51612903225806","1.48387096774194","4","1","1.48387096774194","0","2","0.618090452261307","0.423469387755102","0.0723404255319149","39","0.835497835497836","383946"
"134",6,"Colorado","21-Feb",3178875,211931,6.7,139000,0.0447529,5812069,"42.2953571428571","2","1","1.03571428571429","4","1","1.03571428571429","0","2","0.621848739495798","0.431049436253252","0.0803443328550933","38","0.775784753363229","423847.5"
"135",6,"Colorado","21-Mar",3155812,205805,6.5,160000,0.05144683,5812069,"42.13","2","1","1","4","1","1","0","2","0.593333333333333","0.452054794520548","0.0704845814977974","39","0.761702127659574","453065"
"136",6,"Colorado","21-Apr",3182413,199970,6.3,213000,0.066657424,5812069,"35.185","2","1","1","3","1","0.5","0","2","0.607142857142857","0.43978590544157","0.0822122571001495","39","0.772727272727273","494294"
"137",6,"Colorado","21-May",3179097,184411,5.8,233000,0.072187939,5812069,"28.24","2","1","1","2","1","0","0","2","0.575289575289575","0.454288407163054","0.0926517571884984","39","0.76303317535545","538588"
"138",6,"Colorado","21-Jun",3192724,199882,6.3,241000,0.074524358,5812069,"28.24","2","1","1","2","1","0","0","2","0.569029850746269","0.432932469935245","0.10981697171381","40","0.743119266055046","555599.5"
"139",6,"Colorado","21-Jul",3193950,190072,6,253000,0.077681755,5812069,"21.478064516129","1.61290322580645","1","0.387096774193548","0.387096774193548","1","0","0","2","0.581818181818182","0.415607985480944","0.112698412698413","39","0.714975845410628","566817"
"140",6,"Colorado","21-Aug",3195523,171047,5.4,218000,0.067232572,5812069,"21.76","1","1","1","1","1","0","0","2","0.607876712328767","0.459317585301837","0.089311859443631","38","0.722488038277512","593425"
"141",6,"Colorado","21-Sep",3213068,150422,4.7,192000,0.058992591,5812069,"21.76","1","1","1","1","1","0","0","2","0.627946127946128","0.465669014084507","0.0904033379694019","37","0.76","646884.5"
"142",6,"Colorado","21-Oct",3224313,143874,4.5,212000,0.064389955,5812069,"22.4761290322581","1.19354838709677","1","1","1","1","0","0","2","0.65195246179966","0.470070422535211","0.0907859078590786","37","0.900990099009901","706606"
"143",6,"Colorado","21-Nov",3217519,142433,4.4,191000,0.058479783,5812069,"25.46","2","1","1","1","1","0","0","2","0.640545144804089","0.4625","0.0868347338935574","38","0.899521531100478","790799"
"144",6,"Colorado","21-Dec",3227853,133413,4.1,208000,0.062983733,5812069,"25.46","2","1","1","1","1","0","0","2","0.637305699481865","0.406642728904847","0.0854341736694678","37","0.826923076923077","864039"
"145",7,"Connecticut","20-Jan",1916553,81459,4.3,68000,0.035731288,3600260,"0.896774193548387","0","0","0","0","0","0","0","0.161290322580645","0.591796875","0.369387755102041","0.0979020979020979","44","0.895196506550218","0"
"146",7,"Connecticut","20-Feb",1912972,76856,4,63000,0.033173329,3600260,"6.32551724137931","0","0","0","0","0","0","0","1.13793103448276","0.574948665297741","0.400644468313641","0.0802238805970149","47","0.932489451476793","0"
"147",7,"Connecticut","20-Mar",1903646,80956,4.3,59000,0.031354793,3600260,"39.4116129032258","1.96774193548387","1.32258064516129","1.48387096774194","2.2258064516129","0.161290322580645","0.32258064516129","0.32258064516129","2","0.577494692144374","0.4230330672748","0.0666666666666667","49","0.841666666666667","41"
"148",7,"Connecticut","20-Apr",1805067,151084,8.4,55000,0.032182883,3600260,"70.37","3","3","2","4","1","1","1","2","0.522321428571429","0.423076923076923","0.0369393139841689","49","0.761904761904762","15319.5"
"149",7,"Connecticut","20-May",1882909,219130,11.6,59000,0.034246993,3600260,"68.9377419354839","3","2.61290322580645","2","4","1","1","1","2","0.537078651685393","0.440289505428227","0.0477386934673367","49","0.736363636363636","36703"
"150",7,"Connecticut","20-Jun",1903809,216926,11.4,56000,0.032130671,3600260,"64.6313333333333","3","2","2","3.53333333333333","1","1","1","2","0.562780269058296","0.430439952437574","0.0589569160997732","48","0.825688073394495","45292"
"151",7,"Connecticut","20-Jul",1928598,222745,11.5,63000,0.035616301,3600260,"55.108064516129","3","2","1.06451612903226","3","1","0.0645161290322581","1.25806451612903","2","0.588235294117647","0.401360544217687","0.0864745011086474","48","0.901785714285714","47750"
"152",7,"Connecticut","20-Aug",1854836,154840,8.3,61000,0.034639488,3600260,"58.5703225806452","2.80645161290323","2","1","3","1","0.354838709677419","2","2","0.573440643863179","0.426778242677824","0.095427435387674","46","0.873949579831933","50897"
"153",7,"Connecticut","20-Sep",1843886,150477,8.2,60000,0.034219056,3600260,"56.48","2","2","1","3","1","1","2","2","0.591355599214145","0.396341463414634","0.0811808118081181","44","0.883620689655172","55098.5"
"154",7,"Connecticut","20-Oct",1841877,141827,7.7,70000,0.039546905,3600260,"58.0941935483871","2","2","1","3","1","1","2","2","0.551456310679612","0.373983739837398","0.0834879406307978","42","0.770562770562771","62830"
"155",7,"Connecticut","20-Nov",1846074,138843,7.5,60000,0.033951419,3600260,"64.3483333333333","2","2","1","3.83333333333333","1","1","2","2","0.564482029598309","0.388286334056399","0.0882352941176471","41","0.822660098522167","90964.5"
"156",7,"Connecticut","20-Dec",1831338,140974,7.7,59000,0.033726543,3600260,"64.81","2","2","1","4","1","1","2","2","0.571428571428571","0.380530973451327","0.0721442885771543","41","0.822660098522167","157781"
"157",7,"Connecticut","21-Jan",1822982,154163,8.5,71000,0.040808843,3605597,"64.81","2","2","1","4","1","1","2","2","0.567982456140351","0.393592677345538","0.05","43","0.818627450980392","223422"
"158",7,"Connecticut","21-Feb",1685742,140032,8.3,68000,0.042138922,3605597,"64.81","2","2","1","4","1","1","2","2","0.509345794392523","0.398550724637681","0.0454545454545455","45","0.752336448598131","268789.5"
"159",7,"Connecticut","21-Mar",1723503,142105,8.2,89000,0.053280715,3605597,"53.6141935483871","2","2","1","3.58064516129032","0.032258064516129","1","1.58064516129032","2","0.52803738317757","0.419554455445545","0.0462287104622871","45","0.783410138248848","293955"
"160",7,"Connecticut","21-Apr",1739813,131354,7.5,112000,0.065098907,3605597,"38.207","2","2","1","3","0","0.0333333333333333","0.0333333333333333","2","0.545454545454545","0.38602520045819","0.0547945205479452","43","0.755555555555556","328531"
"161",7,"Connecticut","21-May",1757534,120362,6.8,108000,0.061885018,3605597,"34.26","2","1","1","3","0","0","0","2","0.562363238512035","0.397982062780269","0.0726141078838174","43","0.810810810810811","345417"
"162",7,"Connecticut","21-Jun",1808525,123417,6.8,104000,0.058129526,3605597,"11.11","0","0","0","0","0","0","0","2","0.586278586278586","0.408798283261803","0.0611854684512428","44","0.868181818181818","348540.5"
"163",7,"Connecticut","21-Jul",1835117,126865,6.9,111000,0.061014087,3605597,"11.11","0","0","0","0","0","0","0","2","0.580912863070539","0.378970427163198","0.0910973084886128","44","0.817777777777778","350675"
"164",7,"Connecticut","21-Aug",1804289,110185,6.1,105000,0.058362385,3605597,"11.3487096774194","0.0645161290322581","0","0","0","0","0","0","2","0.555803571428571","0.401384083044983","0.0909090909090909","45","0.866359447004608","363417"
"165",7,"Connecticut","21-Sep",1815804,97700,5.4,99000,0.054482297,3605597,"14.81","1","0","0","0","0","0","0","2","0.599147121535181","0.394209354120267","0.0982986767485822","43","0.918269230769231","382265"
"166",7,"Connecticut","21-Oct",1829144,96277,5.3,106000,0.057644191,3605597,"14.81","1","0","0","0","0","0","0","2","0.59830866807611","0.418579234972678","0.081374321880651","41","1.03030303030303","397505"
"167",7,"Connecticut","21-Nov",1850252,88174,4.8,108000,0.057751602,3605597,"14.81","1","0","0","0","0","0","0","2","0.615866388308977","0.431646932185145","0.0671378091872792","41","1.01630434782609","410201"
"168",7,"Connecticut","21-Dec",1832459,81426,4.4,102000,0.055044891,3605597,"16.4241935483871","1","0","0","0","0","0","0","2","0.621495327102804","0.449292452830189","0.0621359223300971","42","1.02234636871508","454123"
"169",8,"Delaware","20-Jan",492355,22838,4.6,21000,0.042811972,991886,"0.71741935483871","0","0","0","0","0","0","0","0.129032258064516","0.560240963855422","0.32017075773746","0.0801526717557252","44","0.676348547717842","0"
"170",8,"Delaware","20-Feb",495454,22248,4.5,19000,0.038601724,991886,"7.75689655172414","0","0","0","0","0","0","0","1","0.568897637795276","0.337474120082816","0.0722021660649819","44","0.684426229508197","0"
"171",8,"Delaware","20-Mar",482043,25293,5.2,18000,0.037914692,991886,"43.9967741935484","1.54838709677419","1.03225806451613","1.16129032258065","1.54838709677419","0.451612903225806","1","0.67741935483871","1.96774193548387","0.524008350730689","0.32420591456736","0.0636942675159236","48","0.648760330578512","10"
"172",8,"Delaware","20-Apr",473726,63108,13.3,20000,0.046444877,991886,"78.6076666666667","3","2","2","3.96666666666667","1","2","2","2","0.511792452830189","0.2981220657277","0.0416666666666667","48","0.663636363636364","2179.5"
"173",8,"Delaware","20-May",476031,64570,13.6,19000,0.044138726,991886,"78.7","3","2","2","4","1","2","2","2","0.511111111111111","0.318857142857143","0.0583756345177665","50","0.684210526315789","8101"
"174",8,"Delaware","20-Jun",480773,63880,13.3,26000,0.058704924,991886,"69.198","3","2","2","2.93333333333333","1","2","1","2","0.520547945205479","0.33015494636472","0.0616966580976864","53","0.709803921568627","10624.5"
"175",8,"Delaware","20-Jul",492039,42346,8.6,27000,0.056640228,991886,"63.7109677419355","3","2","2","2","1","1.45161290322581","1","2","0.501199040767386","0.336734693877551","0.0564102564102564","53","0.682008368200837","13788"
"176",8,"Delaware","20-Aug",490448,37775,7.7,19000,0.040282145,991886,"61.8012903225806","2.87096774193548","2","2","2","1","1","1","2","0.518164435946463","0.304526748971193","0.0704225352112676","48","0.630434782608696","16530"
"177",8,"Delaware","20-Sep",485471,35588,7.3,22000,0.046621726,991886,"48.7636666666667","2","2","1.1","2","0.1","1","1","2","0.506422018348624","0.322134387351779","0.0593869731800766","47","0.615658362989324","19293"
"178",8,"Delaware","20-Oct",480007,24606,5.1,23000,0.048076823,991886,"46.4129032258065","2","2","1","2","0","1","1","2","0.502702702702703","0.307920792079208","0.0734463276836158","44","0.594795539033457","23113"
"179",8,"Delaware","20-Nov",481657,24756,5.1,17000,0.035872471,991886,"45.9226666666667","2","2","1","2.53333333333333","0","1","1","2","0.51493848857645","0.331744518589133","0.0774907749077491","46","0.588447653429603","29520.5"
"180",8,"Delaware","20-Dec",482293,27797,5.8,16000,0.034006665,991886,"53.2283870967742","2","2","1.58064516129032","4","0","1","1","2","0.506666666666667","0.35440414507772","0.062753036437247","47","0.612781954887218","49237"
"181",8,"Delaware","21-Jan",487574,31291,6.4,23000,0.047988349,1003384,"50","2","2","1","4","0","1","1","2","0.550284629981025","0.327479338842975","0.0669291338582677","45","0.667953667953668","71458"
"182",8,"Delaware","21-Feb",489296,32489,6.6,21000,0.0439508,1003384,"43.3839285714286","2","1.10714285714286","1","4","0","0.107142857142857","1","2","0.560606060606061","0.326429980276134","0.0579439252336449","47","0.691176470588235","84874.5"
"183",8,"Delaware","21-Mar",490936,32463,6.6,23000,0.047770072,1003384,"42.59","2","1","1","4","0","0","1","2","0.549132947976879","0.288481141692151","0.0563106796116505","49","0.724264705882353","91899"
"184",8,"Delaware","21-Apr",489892,29925,6.1,37000,0.074451624,1003384,"43.9503333333333","2","1.36666666666667","1","4","0","0","1","2","0.551401869158878","0.290196078431373","0.0794824399260629","47","0.756272401433692","101177.5"
"185",8,"Delaware","21-May",483338,24833,5.1,31000,0.063329282,1003384,"41.0412903225806","2","1.64516129032258","1","3.29032258064516","0","0","0.645161290322581","2","0.535460992907801","0.298872180451128","0.0869565217391304","47","0.643356643356643","107716"
"186",8,"Delaware","21-Jun",495150,29283,5.9,41000,0.08088907,1003384,"29.63","2","1","1","2","0","0","0","2","0.560714285714286","0.304431599229287","0.0867256637168142","46","0.671480144404332","109419.5"
"187",8,"Delaware","21-Jul",492377,27031,5.5,42000,0.082783741,1003384,"21.6867741935484","2","0.387096774193548","0.387096774193548","0.774193548387097","0","0","0","2","0.52882703777336","0.331168831168831","0.079646017699115","45","0.570866141732283","110270"
"188",8,"Delaware","21-Aug",489477,26090,5.3,30000,0.060804196,1003384,"16.67","2","0","0","0","0","0","0","2","0.516377649325626","0.350769230769231","0.0907216494845361","45","0.581132075471698","114770"
"189",8,"Delaware","21-Sep",485187,23785,4.9,30000,0.061049813,1003384,"16.67","2","0","0","0","0","0","0","2","0.486315789473684","0.348314606741573","0.087527352297593","45","0.57085020242915","126327"
"190",8,"Delaware","21-Oct",487940,22167,4.5,33000,0.066162362,1003384,"16.67","2","0","0","0","0","0","0","2","0.500931098696462","0.322322322322322","0.0858283433133733","43","0.573584905660377","139874"
"191",8,"Delaware","21-Nov",490315,19500,4,25000,0.050422032,1003384,"15.306","1.26666666666667","0","0","0","0","0","0","2","0.519774011299435","0.348931841302136","0.0633397312859885","44","0.645283018867924","148221"
"192",8,"Delaware","21-Dec",491967,20705,4.2,23000,0.046534024,1003384,"14.0938709677419","1","0","0","0","0","0","0","1.87096774193548","0.527372262773723","0.353112840466926","0.0702402957486137","45","0.655797101449275","163021"
"193",9,"DC","20-Jan",421801,21026,5,30000,0.069641924,690093,"0","0","0","0","0","0","0","0","0","0.693717277486911","0.671107994389902","0.0762800417972832","36","0.763948497854077","0"
"194",9,"DC","20-Feb",425308,20714,4.9,33000,0.075412369,690093,"0","0","0","0","0","0","0","0","0","0.704834605597964","0.673037542662116","0.0676923076923077","36","0.810699588477366","0"
"195",9,"DC","20-Mar",420428,22944,5.5,25000,0.059173839,690093,"29.6290322580645","1.03225806451613","0.67741935483871","0.903225806451613","1.74193548387097","0.612903225806452","0","0","1.80645161290323","0.685393258426966","0.664145234493192","0.0668229777256741","37","0.783185840707965","22"
"196",9,"DC","20-Apr",405479,42947,10.6,31000,0.078773772,690093,"78.7","2","3","2","3","2","2","2","2","0.636879432624114","0.647372429550647","0.0311653116531165","37","0.709016393442623","2273.5"
